"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3","course_type"
"484","GP","M",16,"U","GT3","T",2,2,"services","other","reputation","father",2,2,0,"no","no","no","yes","no","yes","yes","no",4,4,2,1,1,3,6,12,10,11,"P"
"485","GP","M",16,"U","LE3","A",4,4,"teacher","health","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","no","no",4,1,3,3,5,5,6,9,9,10,"P"
"486","GP","F",16,"U","GT3","T",3,3,"other","other","home","mother",1,3,0,"no","yes","no","no","yes","yes","yes","yes",4,3,3,1,3,4,2,9,11,11,"P"
"487","GP","F",15,"U","GT3","T",4,3,"services","other","reputation","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",4,5,5,1,3,1,6,14,13,13,"P"
"488","GP","F",16,"U","LE3","T",3,1,"other","other","home","father",1,2,0,"yes","yes","no","no","yes","yes","no","no",3,3,3,2,3,2,0,12,13,12,"P"
"489","GP","F",16,"U","GT3","T",4,2,"teacher","services","home","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,1,1,2,13,14,14,"P"
"490","GP","M",15,"U","LE3","T",2,2,"services","health","reputation","mother",1,4,0,"no","yes","no","yes","yes","yes","yes","no",4,3,4,1,1,4,2,11,12,12,"P"
"491","GP","F",15,"R","GT3","T",1,1,"at_home","other","home","mother",2,4,0,"yes","yes","yes","yes","yes","yes","yes","no",3,1,2,1,1,1,4,13,13,13,"P"
"492","GP","M",16,"R","GT3","T",4,3,"services","other","reputation","mother",2,1,0,"yes","yes","yes","yes","no","yes","yes","no",3,3,3,1,1,4,6,9,11,11,"P"
"493","GP","F",16,"U","GT3","T",2,1,"other","other","course","mother",1,2,0,"no","yes","no","no","yes","yes","no","yes",4,3,5,1,1,5,0,13,12,12,"P"
"494","GP","F",16,"U","GT3","T",4,4,"other","other","reputation","mother",1,1,0,"no","no","no","yes","no","yes","yes","no",5,3,4,1,2,1,4,12,13,13,"P"
"495","GP","F",16,"U","GT3","T",4,3,"other","at_home","course","mother",1,3,0,"yes","yes","no","no","yes","yes","yes","no",5,3,5,1,1,3,2,12,13,13,"P"
"496","GP","M",16,"U","GT3","T",4,4,"services","services","other","mother",1,1,0,"yes","yes","no","yes","yes","yes","yes","no",4,5,5,5,5,4,12,9,9,8,"P"
"497","GP","M",16,"U","GT3","T",4,4,"services","teacher","other","father",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,4,3,1,1,4,0,16,16,16,"P"
"498","GP","M",15,"U","GT3","T",4,4,"services","other","course","mother",1,1,0,"no","yes","yes","yes","no","yes","yes","no",5,3,3,1,1,5,2,12,13,12,"P"
"499","GP","F",15,"U","GT3","T",3,2,"services","other","home","mother",2,2,0,"yes","yes","no","no","yes","yes","yes","no",4,3,5,1,1,2,16,11,10,10,"P"
"500","GP","M",15,"U","GT3","A",3,4,"services","other","course","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,4,4,1,1,1,0,16,16,16,"P"
"501","GP","F",15,"U","GT3","A",3,3,"other","health","reputation","father",1,4,0,"yes","no","no","no","yes","yes","no","no",4,3,3,1,1,4,10,10,10,10,"P"
"502","GP","F",15,"U","GT3","T",2,2,"other","other","course","mother",1,4,0,"yes","yes","no","no","yes","yes","yes","no",5,1,2,1,1,3,4,10,10,10,"P"
"503","GP","M",16,"U","GT3","T",3,3,"services","other","home","father",1,3,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,1,5,4,13,14,14,"P"
"504","GP","M",15,"R","GT3","T",4,4,"other","other","home","father",4,4,0,"no","yes","no","yes","yes","yes","yes","yes",1,3,5,3,5,1,8,12,10,11,"P"
"505","GP","F",16,"U","LE3","T",4,4,"health","health","other","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",5,4,5,1,1,4,2,15,15,14,"P"
"506","GP","M",15,"U","LE3","A",4,4,"teacher","teacher","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",5,5,3,1,1,4,4,13,14,14,"P"
"507","GP","F",16,"R","GT3","T",3,3,"services","other","reputation","father",1,3,0,"yes","yes","no","yes","yes","yes","yes","no",4,1,2,1,1,2,4,11,11,11,"P"
"508","GP","F",16,"U","GT3","T",2,2,"at_home","other","home","mother",1,2,1,"yes","no","no","yes","yes","yes","yes","no",3,1,2,1,1,5,12,8,10,10,"P"
"509","GP","M",15,"U","LE3","T",4,2,"teacher","other","course","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",3,5,2,1,1,3,10,18,17,18,"P"
"510","GP","M",15,"R","GT3","T",2,1,"health","services","reputation","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",5,4,2,1,1,5,4,10,9,10,"P"
"511","GP","M",16,"U","GT3","T",4,4,"teacher","teacher","course","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,4,4,1,2,5,6,16,14,14,"P"
"512","GP","M",15,"U","GT3","T",4,4,"other","teacher","reputation","father",2,2,0,"no","yes","no","yes","yes","yes","no","no",4,4,3,1,1,2,4,16,15,16,"P"
"513","GP","M",16,"U","GT3","T",3,3,"other","services","home","father",2,1,0,"no","no","no","yes","yes","yes","yes","no",5,4,2,1,1,5,6,14,14,15,"P"
"514","GP","M",17,"R","GT3","T",1,3,"other","other","course","father",3,2,1,"no","yes","no","yes","yes","yes","yes","no",5,2,4,1,4,5,14,12,11,11,"P"
"515","GP","M",15,"U","GT3","T",3,4,"other","other","reputation","father",1,1,0,"no","no","no","no","yes","yes","yes","no",3,4,3,1,2,4,2,14,13,14,"P"
"516","GP","F",15,"U","GT3","T",1,2,"at_home","services","course","mother",1,2,0,"no","no","no","no","no","yes","yes","no",3,2,3,1,2,1,0,14,14,14,"P"
"517","GP","M",15,"U","GT3","T",2,2,"services","services","home","father",1,4,0,"no","yes","no","yes","yes","yes","yes","no",5,5,4,1,2,5,6,14,13,13,"P"
"518","GP","F",16,"U","LE3","T",2,4,"other","health","course","father",2,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,2,2,1,2,5,2,14,12,13,"P"
"519","GP","M",16,"U","GT3","T",4,4,"health","other","course","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",3,4,4,1,4,5,4,12,13,13,"P"
"520","GP","F",16,"U","GT3","T",2,2,"other","other","home","mother",1,2,0,"no","no","no","no","yes","yes","yes","yes",5,4,4,1,1,5,0,12,11,11,"P"
"521","GP","M",15,"U","GT3","T",3,4,"services","services","home","father",1,1,0,"yes","no","no","no","yes","yes","yes","no",5,5,5,3,2,5,2,9,9,9,"P"
"522","GP","F",15,"U","LE3","A",3,4,"other","other","home","mother",1,2,0,"yes","no","no","yes","yes","yes","yes","yes",5,3,2,1,1,1,0,10,11,11,"P"
"523","GP","F",19,"U","GT3","T",0,1,"at_home","other","course","other",1,2,2,"no","yes","no","no","no","no","no","no",3,4,2,1,1,5,0,9,10,11,"P"
"524","GP","M",16,"R","GT3","T",4,4,"teacher","teacher","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",3,5,5,2,5,4,8,14,14,15,"P"
"525","GP","M",16,"U","GT3","T",2,3,"other","other","course","mother",2,3,0,"no","yes","no","no","no","yes","yes","yes",3,2,3,2,2,1,4,13,12,13,"P"
"526","GP","F",15,"R","GT3","T",3,4,"services","teacher","course","father",2,3,0,"no","yes","no","no","yes","yes","yes","yes",4,2,2,2,2,5,0,10,11,12,"P"
"527","GP","F",18,"U","GT3","T",2,1,"services","other","reputation","mother",1,2,3,"no","yes","no","yes","yes","no","yes","yes",5,4,5,1,3,5,10,10,9,8,"P"
"528","GP","F",17,"U","LE3","A",2,1,"other","other","course","mother",3,1,0,"no","yes","no","no","yes","yes","yes","no",3,2,2,1,2,5,8,11,10,11,"P"
"529","GP","F",15,"U","GT3","T",1,1,"at_home","other","course","mother",3,1,0,"no","yes","no","yes","no","yes","yes","yes",4,3,3,1,2,4,6,11,12,13,"P"
"530","GP","F",17,"U","LE3","T",2,2,"other","other","course","father",1,1,0,"no","yes","no","no","yes","yes","yes","yes",3,4,4,1,3,5,2,13,12,12,"P"
"531","GP","F",16,"U","GT3","A",3,4,"services","other","course","father",1,1,0,"no","no","no","no","yes","yes","yes","no",3,2,1,1,4,5,12,15,13,14,"P"
"532","GP","M",16,"U","GT3","T",2,1,"at_home","other","course","mother",4,1,0,"no","no","no","no","yes","yes","no","no",3,2,1,1,1,2,4,9,9,11,"P"
"533","GP","F",16,"U","GT3","A",2,2,"other","other","home","mother",1,1,1,"no","no","no","no","yes","yes","no","no",5,3,4,1,1,5,12,13,11,11,"P"
"534","GP","M",15,"R","GT3","T",3,4,"at_home","teacher","course","mother",4,2,0,"no","yes","no","no","yes","yes","no","yes",5,3,3,1,1,5,2,12,11,11,"P"
"535","GP","F",15,"U","GT3","T",4,4,"services","at_home","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,3,1,1,5,4,13,14,15,"P"
"536","GP","M",17,"R","GT3","T",3,4,"at_home","other","course","mother",3,2,0,"no","no","no","no","yes","yes","no","no",5,4,5,2,4,5,2,10,9,10,"P"
"537","GP","F",16,"R","GT3","T",1,1,"at_home","other","course","mother",4,2,0,"no","yes","no","no","yes","yes","no","no",5,1,3,1,1,3,0,14,13,13,"P"
"538","GP","M",18,"U","LE3","T",3,1,"services","services","course","mother",2,1,0,"no","no","no","yes","yes","yes","yes","yes",3,3,4,4,5,4,2,11,11,12,"P"
"539","GP","F",18,"U","GT3","A",3,2,"other","services","course","other",1,3,0,"no","yes","no","yes","no","yes","yes","yes",4,3,3,5,1,5,10,12,11,11,"P"
"540","GP","F",16,"R","GT3","T",1,1,"other","services","reputation","mother",2,1,0,"no","yes","no","yes","yes","yes","no","yes",3,3,3,1,2,1,8,12,11,11,"P"
"541","GP","F",16,"U","GT3","A",3,3,"other","other","course","other",2,1,0,"no","yes","no","yes","no","yes","yes","yes",4,3,2,1,1,5,4,9,9,10,"P"
"542","GP","M",16,"U","LE3","T",1,1,"services","other","course","mother",1,2,2,"no","no","no","no","yes","yes","no","yes",4,4,4,1,3,5,0,10,10,10,"P"
"543","GP","F",15,"U","GT3","T",4,4,"teacher","teacher","course","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",4,3,2,1,1,5,6,13,14,14,"P"
"544","GP","F",15,"R","GT3","T",1,1,"other","other","course","mother",3,1,1,"no","no","no","yes","yes","yes","yes","yes",5,5,5,1,1,1,2,8,9,9,"P"
"545","GP","M",15,"U","GT3","T",4,3,"teacher","services","course","father",2,4,0,"yes","yes","no","no","yes","yes","yes","no",2,2,2,1,1,3,6,9,11,11,"P"
"546","GP","F",15,"U","GT3","A",3,3,"services","services","home","mother",1,2,0,"no","no","no","no","no","yes","no","yes",1,3,2,2,3,1,24,9,8,9,"P"
"547","GP","M",16,"U","GT3","T",4,4,"services","services","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,3,5,0,15,13,13,"P"
"548","GP","M",16,"U","LE3","T",2,2,"services","services","reputation","father",2,1,0,"no","yes","no","yes","yes","yes","yes","no",2,3,3,2,2,2,4,12,11,11,"P"
"549","GP","F",15,"U","GT3","T",4,4,"teacher","services","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","no",4,2,2,1,1,5,2,13,13,13,"P"
"550","GP","F",16,"U","LE3","T",1,1,"at_home","at_home","course","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",3,4,4,3,3,1,4,10,11,11,"P"
"551","GP","M",17,"U","GT3","T",2,1,"other","other","home","mother",1,1,0,"no","yes","no","no","yes","yes","yes","no",5,4,5,1,2,5,22,9,7,6,"P"
"552","GP","F",15,"U","GT3","T",1,1,"other","services","course","father",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,4,2,1,2,5,0,12,12,12,"P"
"553","GP","F",15,"U","LE3","A",2,1,"at_home","other","home","mother",2,1,0,"no","yes","no","yes","yes","no","yes","yes",4,4,2,1,1,5,0,11,10,10,"P"
"554","GP","F",15,"U","GT3","T",3,2,"health","services","home","father",1,2,1,"no","yes","no","no","yes","yes","yes","no",3,3,2,1,1,3,2,11,11,11,"P"
"555","GP","F",15,"U","GT3","T",1,2,"at_home","other","course","mother",1,2,0,"no","yes","no","no","no","yes","yes","no",4,3,2,1,1,5,6,13,12,13,"P"
"556","GP","F",15,"U","GT3","T",1,2,"at_home","services","course","father",1,2,0,"no","no","no","no","no","yes","no","yes",2,3,4,2,4,1,6,11,11,11,"P"
"557","GP","M",16,"U","GT3","T",4,4,"teacher","teacher","course","mother",1,1,0,"no","yes","no","no","yes","no","yes","yes",3,3,2,2,1,5,16,9,9,8,"P"
"558","GP","M",15,"U","LE3","A",2,1,"services","other","course","mother",4,1,0,"no","no","no","no","yes","yes","yes","no",4,5,5,2,5,5,0,12,11,11,"P"
"559","GP","M",18,"U","LE3","T",1,1,"other","other","course","mother",1,1,2,"no","no","no","no","yes","no","yes","yes",2,3,5,2,5,4,0,11,9,0,"P"
"560","GP","M",16,"U","LE3","T",2,1,"at_home","other","course","mother",1,1,1,"no","no","no","yes","yes","yes","no","yes",4,4,4,3,5,5,6,9,10,10,"P"
"561","GP","F",15,"R","GT3","T",3,3,"services","services","reputation","other",2,3,0,"no","yes","yes","yes","yes","yes","yes","yes",4,2,1,2,3,3,2,13,13,13,"P"
"562","GP","M",19,"U","GT3","T",3,2,"services","at_home","home","mother",1,1,0,"no","yes","no","no","yes","no","yes","yes",4,5,4,1,1,4,6,11,9,11,"P"
"563","GP","F",17,"U","GT3","T",4,4,"other","teacher","course","mother",1,1,0,"yes","yes","no","no","yes","yes","no","yes",4,2,1,1,1,4,0,13,13,13,"P"
"564","GP","M",15,"R","GT3","T",2,3,"at_home","services","course","mother",1,2,0,"yes","no","yes","yes","yes","yes","no","no",4,4,4,1,1,1,0,7,8,8,"P"
"565","GP","M",17,"R","LE3","T",1,2,"other","other","reputation","mother",1,1,3,"no","no","no","no","yes","yes","no","no",2,2,2,3,3,5,14,9,8,10,"P"
"566","GP","F",18,"R","GT3","T",1,1,"at_home","other","course","mother",3,1,3,"no","yes","no","yes","no","yes","no","no",5,2,5,1,5,4,6,11,10,11,"P"
"567","GP","M",16,"R","GT3","T",2,2,"at_home","other","course","mother",3,1,0,"no","no","no","no","no","yes","no","no",4,2,2,1,2,3,4,12,10,11,"P"
"568","GP","M",16,"U","GT3","T",3,3,"other","services","course","father",1,2,1,"no","yes","no","no","yes","yes","yes","yes",4,5,5,4,4,5,0,10,10,1,"P"
"569","GP","M",16,"U","LE3","T",1,2,"health","services","course","mother",2,1,2,"no","no","no","no","no","yes","yes","no",4,4,5,3,5,5,0,9,8,10,"P"
"570","GP","M",17,"R","LE3","T",2,1,"at_home","other","course","mother",2,1,1,"no","no","yes","yes","yes","no","yes","yes",3,3,2,2,2,5,8,8,8,9,"P"
"571","GP","M",17,"R","GT3","T",3,2,"other","other","course","mother",2,2,2,"yes","yes","no","no","yes","yes","yes","yes",4,4,4,1,4,3,4,7,6,8,"P"
"572","GP","M",15,"U","LE3","T",1,2,"other","other","course","mother",2,1,0,"no","no","no","yes","yes","yes","no","no",4,4,4,2,4,5,2,8,9,10,"P"
"573","GP","M",16,"U","GT3","T",1,3,"at_home","services","course","father",1,1,1,"no","no","no","no","yes","no","yes","no",5,3,3,1,4,2,2,9,8,8,"P"
"574","GP","M",17,"R","LE3","T",1,1,"other","services","course","mother",4,2,0,"no","no","no","yes","yes","no","no","yes",5,3,5,1,5,5,0,8,8,8,"P"
"575","GP","M",17,"U","GT3","T",3,2,"services","services","course","mother",2,1,3,"no","yes","no","yes","no","no","no","no",4,5,2,1,1,2,10,8,7,8,"P"
"576","GP","M",16,"U","GT3","T",2,2,"other","other","course","father",1,2,0,"no","no","no","no","yes","no","yes","no",4,3,5,2,4,4,0,9,10,11,"P"
"577","GP","F",16,"U","GT3","T",4,2,"health","services","home","father",1,2,0,"no","no","no","no","yes","yes","yes","yes",4,2,3,1,1,3,0,17,17,18,"P"
"578","GP","F",16,"U","GT3","T",2,2,"other","other","home","mother",1,2,0,"no","yes","no","no","no","yes","yes","no",5,1,5,1,1,4,0,12,12,13,"P"
"579","GP","F",16,"U","GT3","T",4,4,"health","health","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,4,2,1,1,3,0,16,16,17,"P"
"580","GP","M",16,"U","GT3","T",3,4,"other","other","course","father",3,1,1,"no","yes","no","yes","no","yes","yes","no",3,4,5,2,4,2,4,9,9,10,"P"
"581","GP","M",16,"U","GT3","T",1,0,"other","other","reputation","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,2,1,1,3,0,16,17,18,"P"
"582","GP","M",17,"U","LE3","T",4,4,"teacher","other","reputation","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,4,4,1,3,5,0,11,9,10,"P"
"583","GP","F",16,"U","GT3","T",1,3,"at_home","services","home","mother",1,2,0,"no","no","no","yes","no","yes","yes","yes",4,3,5,1,1,3,0,14,13,13,"P"
"584","GP","F",16,"U","LE3","T",3,3,"other","other","reputation","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,4,5,1,1,4,0,14,14,15,"P"
"585","GP","M",17,"U","LE3","T",4,3,"teacher","other","course","mother",2,2,0,"no","no","no","yes","yes","yes","yes","no",4,4,4,4,4,4,0,10,11,11,"P"
"586","GP","F",16,"U","GT3","T",2,2,"services","other","reputation","mother",2,2,0,"no","no","no","yes","no","yes","yes","no",3,4,4,1,4,5,0,13,12,14,"P"
"587","GP","M",17,"U","GT3","T",3,3,"other","other","reputation","father",1,2,0,"no","no","no","yes","no","yes","yes","no",4,3,4,1,4,4,4,11,9,10,"P"
"588","GP","M",16,"R","GT3","T",4,2,"teacher","services","other","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,3,3,4,3,8,10,9,11,"P"
"589","GP","M",17,"U","GT3","T",4,3,"other","other","course","mother",1,2,0,"no","yes","yes","yes","yes","yes","yes","yes",5,2,3,1,1,2,4,11,11,13,"P"
"590","GP","M",16,"U","GT3","T",4,3,"teacher","other","home","mother",1,2,0,"no","yes","yes","yes","yes","yes","yes","no",3,4,3,2,3,3,4,11,10,11,"P"
"591","GP","M",16,"U","GT3","T",3,3,"services","other","home","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,2,3,1,2,3,0,11,12,13,"P"
"592","GP","F",17,"U","GT3","T",2,4,"services","services","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","no","no",5,4,2,2,3,5,0,17,18,17,"P"
"593","GP","F",17,"U","LE3","T",3,3,"other","other","reputation","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",5,3,3,2,3,1,32,14,13,14,"P"
"594","GP","F",16,"U","GT3","T",3,2,"other","other","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",1,2,2,1,2,1,8,14,15,16,"P"
"595","GP","M",17,"U","GT3","T",3,3,"services","services","other","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,4,2,3,4,6,11,13,14,"P"
"596","GP","M",16,"U","GT3","T",1,2,"services","services","other","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",3,3,3,1,2,3,0,10,9,11,"P"
"597","GP","M",16,"U","LE3","T",2,1,"other","other","course","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,2,3,1,2,5,0,13,14,16,"P"
"598","GP","F",17,"U","GT3","A",3,3,"health","other","reputation","mother",1,2,0,"no","yes","no","no","no","yes","yes","yes",3,3,3,1,3,3,10,12,13,14,"P"
"599","GP","M",17,"R","GT3","T",1,2,"at_home","other","home","mother",1,2,0,"no","no","no","no","yes","yes","no","no",3,1,3,1,5,3,6,9,9,10,"P"
"600","GP","F",16,"U","GT3","T",2,3,"services","services","course","mother",1,2,0,"no","no","no","no","yes","yes","yes","no",4,3,3,1,1,2,6,12,12,13,"P"
"601","GP","F",17,"U","GT3","T",1,1,"at_home","services","course","mother",1,2,0,"no","no","no","yes","yes","yes","yes","no",5,3,3,1,1,3,0,12,11,12,"P"
"602","GP","M",17,"U","GT3","T",1,2,"at_home","services","other","other",2,2,0,"no","no","no","yes","no","yes","yes","no",4,4,4,4,5,5,16,10,11,12,"P"
"603","GP","M",16,"R","GT3","T",3,3,"services","services","reputation","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",4,3,2,3,4,5,0,11,10,10,"P"
"604","GP","M",16,"U","GT3","T",2,3,"other","other","home","father",2,1,0,"no","no","no","no","yes","yes","yes","no",5,3,3,1,1,3,0,13,12,12,"P"
"605","GP","F",17,"U","LE3","T",2,4,"services","services","course","father",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,3,2,1,1,5,8,14,15,16,"P"
"606","GP","M",17,"U","GT3","T",4,4,"services","teacher","home","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",5,2,3,1,2,5,4,13,13,14,"P"
"607","GP","M",16,"R","LE3","T",3,3,"teacher","other","home","father",3,1,0,"no","yes","no","yes","yes","yes","yes","no",3,3,4,3,5,3,16,10,11,12,"P"
"608","GP","F",17,"U","GT3","T",4,4,"services","teacher","home","mother",2,1,1,"no","yes","no","no","yes","yes","yes","no",4,2,4,2,3,2,30,14,15,16,"P"
"609","GP","F",16,"U","LE3","T",4,4,"teacher","teacher","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,5,2,1,2,3,0,11,10,11,"P"
"610","GP","F",16,"U","GT3","T",4,3,"health","other","home","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,3,5,1,5,2,2,14,14,15,"P"
"611","GP","F",16,"U","GT3","T",2,3,"other","other","reputation","mother",1,2,0,"yes","yes","no","yes","yes","yes","no","no",4,4,3,1,3,4,4,11,12,12,"P"
"612","GP","F",17,"U","GT3","T",1,1,"other","other","course","mother",1,2,0,"no","yes","no","no","no","yes","no","no",4,4,4,1,3,1,0,14,15,15,"P"
"613","GP","F",17,"R","GT3","T",2,2,"other","other","reputation","mother",1,1,0,"no","yes","no","no","yes","yes","yes","no",5,3,2,1,2,3,21,13,13,13,"P"
"614","GP","F",16,"R","GT3","T",2,2,"services","services","reputation","mother",2,4,0,"no","yes","no","yes","no","yes","yes","no",5,3,5,1,1,5,6,13,13,13,"P"
"615","GP","F",17,"U","GT3","T",3,4,"at_home","services","home","mother",1,3,1,"no","yes","yes","no","yes","yes","yes","yes",4,4,3,3,4,5,14,8,9,8,"P"
"616","GP","F",16,"U","GT3","A",3,1,"services","other","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",2,3,3,2,2,4,2,11,11,12,"P"
"617","GP","F",16,"U","GT3","T",4,3,"teacher","other","other","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",1,3,2,1,1,1,4,14,15,15,"P"
"618","GP","F",16,"U","GT3","T",1,1,"at_home","other","home","mother",2,1,0,"no","yes","no","no","yes","yes","no","no",4,3,2,1,4,5,2,12,13,13,"P"
"619","GP","F",17,"R","GT3","T",4,3,"teacher","other","reputation","mother",2,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,4,2,1,1,4,0,11,12,12,"P"
"620","GP","F",19,"U","GT3","T",3,3,"other","other","reputation","other",1,4,0,"no","yes","no","yes","yes","yes","yes","no",4,3,3,1,2,3,4,12,12,12,"P"
"621","GP","M",17,"U","LE3","T",4,4,"services","other","home","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",5,3,5,4,5,3,15,13,12,12,"P"
"622","GP","F",16,"U","GT3","A",2,2,"other","other","reputation","mother",1,2,0,"yes","yes","no","no","yes","yes","yes","no",3,3,4,1,1,4,0,13,13,13,"P"
"623","GP","M",18,"U","GT3","T",2,2,"services","other","home","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,4,4,2,4,5,10,12,11,11,"P"
"624","GP","F",17,"R","LE3","T",4,4,"services","other","other","mother",1,1,0,"no","yes","no","no","yes","yes","no","no",5,2,1,1,2,3,6,12,11,11,"P"
"625","GP","F",17,"U","LE3","T",3,2,"other","other","reputation","mother",2,2,0,"no","no","no","no","yes","yes","yes","no",4,4,4,1,3,1,2,14,16,15,"P"
"626","GP","F",17,"U","GT3","T",4,3,"other","other","reputation","mother",1,2,0,"no","no","no","no","yes","yes","yes","yes",3,4,5,2,4,1,16,11,9,10,"P"
"627","GP","M",18,"U","LE3","T",3,3,"services","health","home","father",1,2,0,"no","yes","no","no","yes","yes","yes","no",3,2,4,2,4,4,10,10,10,10,"P"
"628","GP","F",17,"U","GT3","T",2,3,"at_home","other","home","father",2,1,0,"no","yes","no","no","yes","yes","no","no",3,3,3,1,4,3,4,12,13,13,"P"
"629","GP","F",17,"U","GT3","T",2,2,"at_home","at_home","course","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","no",4,3,3,1,1,4,0,12,12,13,"P"
"630","GP","F",17,"R","GT3","T",2,1,"at_home","services","reputation","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,2,5,1,2,5,0,11,10,11,"P"
"631","GP","F",17,"U","GT3","T",1,1,"at_home","other","reputation","mother",1,3,0,"no","yes","no","yes","yes","yes","no","yes",4,3,4,1,1,5,12,12,12,12,"P"
"632","GP","F",16,"U","GT3","T",2,3,"services","teacher","other","mother",1,2,0,"yes","no","no","no","yes","yes","yes","no",2,3,1,1,1,3,0,13,13,14,"P"
"633","GP","M",18,"U","GT3","T",2,2,"other","other","home","mother",2,2,3,"no","yes","yes","no","yes","yes","yes","no",3,3,3,5,5,4,9,10,9,10,"P"
"634","GP","F",16,"U","GT3","T",4,4,"teacher","services","home","mother",1,3,0,"no","yes","no","yes","no","yes","yes","no",5,3,2,1,1,5,4,15,16,16,"P"
"635","GP","F",18,"R","GT3","T",3,1,"other","other","reputation","mother",1,2,0,"no","no","no","yes","yes","yes","yes","yes",5,3,3,1,1,4,4,8,8,8,"P"
"636","GP","F",17,"U","GT3","T",3,2,"other","other","course","mother",1,2,0,"no","no","no","yes","no","yes","yes","no",5,3,4,1,3,3,2,17,18,17,"P"
"637","GP","M",17,"U","LE3","T",2,3,"services","services","reputation","father",1,2,0,"no","yes","no","no","no","yes","yes","no",5,3,3,1,3,3,0,10,11,11,"P"
"638","GP","M",18,"U","LE3","T",2,1,"at_home","other","course","mother",4,2,0,"yes","yes","no","yes","yes","yes","yes","yes",4,3,2,4,5,3,2,9,10,11,"P"
"639","GP","F",17,"U","GT3","A",2,1,"other","other","course","mother",2,3,0,"no","no","no","yes","yes","yes","yes","yes",3,2,3,1,2,3,0,15,15,16,"P"
"640","GP","F",17,"U","LE3","T",4,3,"health","other","reputation","father",1,2,0,"no","no","no","yes","yes","yes","yes","yes",3,2,3,1,2,3,0,14,12,12,"P"
"641","GP","M",17,"R","GT3","T",2,2,"other","other","course","father",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,5,2,1,1,1,0,12,13,13,"P"
"642","GP","M",17,"U","GT3","T",4,4,"teacher","teacher","reputation","mother",1,2,0,"yes","yes","no","yes","yes","yes","yes","yes",4,5,5,1,3,2,0,13,13,13,"P"
"643","GP","M",16,"U","GT3","T",4,4,"health","other","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,2,4,2,4,1,0,13,13,14,"P"
"644","GP","M",16,"U","LE3","T",1,1,"other","other","home","mother",2,2,0,"no","yes","no","no","yes","yes","yes","no",3,4,2,1,1,5,2,9,9,9,"P"
"645","GP","M",16,"U","GT3","T",3,2,"at_home","other","reputation","mother",2,3,0,"no","no","no","yes","yes","yes","yes","yes",5,3,3,1,3,2,0,12,12,12,"P"
